,STATE,CountyNo,BelowUni,AboveUni
2947,KY,103,59.33387756347656,40.66612148284912
2948,NC,197,50.349130630493164,49.6508674621582
2949,MI,11,51.029930114746094,48.97006893157959
2950,NC,47,53.65028381347656,46.34971523284912
2951,MS,23,54.511733055114746,45.48826789855957
2952,MN,87,49.56755256652832,50.43245029449463
2953,IN,131,55.88810729980469,44.11189079284668
2954,MS,91,55.92062759399414,44.079373359680176
2955,KY,203,62.5220832824707,37.47791576385498
2956,LA,7,64.8856430053711,35.11435508728027
2957,NV,33,54.45655155181885,45.54344844818115
2958,TN,57,61.15384864807129,38.84615421295166
2959,VA,670,52.03717517852783,47.962825775146484
2960,IL,9,56.75227737426758,43.24772262573242
2961,NC,187,51.73543739318848,48.264564514160156
2962,TN,5,63.49030876159668,36.509690284729004
2963,GA,49,61.744821548461914,38.25517749786377
2964,OH,163,62.89760398864746,37.10239601135254
2965,IN,27,59.6087760925293,40.391225814819336
2966,TX,155,47.570621490478516,52.42938041687012
2967,LA,27,64.2547779083252,35.745222091674805
2968,IN,79,56.649932861328125,43.35006523132324
2969,GA,233,58.10709190368652,41.89291000366211
2970,LA,39,64.95480346679688,35.04519557952881
2971,IN,153,55.001338958740234,44.9986629486084
2972,TN,185,59.62739372253418,40.37260627746582
2973,CA,35,51.40425682067871,48.595744132995605
2974,VA,29,61.42724800109863,38.57275390625
2975,CO,73,64.91311645507812,35.08688449859619
2976,MO,141,61.19609451293945,38.80390453338623
2977,IN,101,55.86255073547363,44.13744831085205
2978,TN,139,52.424997329711914,47.5750036239624
2979,AR,137,54.606040954589844,45.39395713806152
2980,GA,305,57.8216438293457,42.17835521697998
2981,KY,137,62.02524185180664,37.97475814819336
2982,WV,103,61.27690505981445,38.72309589385986
2983,WV,23,64.34914588928223,35.65085411071777
2984,AR,95,63.9732666015625,36.02673053741455
2985,GA,263,60.98235321044922,39.01764965057373
2986,MS,37,52.282005310058594,47.71799659729004
2987,TX,279,59.25163650512695,40.74836540222168
2988,GA,269,59.53011131286621,40.46988773345947
2989,IN,75,59.08333969116211,40.91666030883789
2990,ID,73,57.26216697692871,42.737831115722656
2991,AZ,1,49.75990676879883,50.24009323120117
2992,TN,133,66.15433502197266,33.845662117004395
2993,AL,53,62.66194725036621,37.33805465698242
2994,KY,23,60.23676776885986,39.76323127746582
2995,TX,433,58.456298828125,41.54369926452637
2996,TN,115,59.25202751159668,40.74797439575195
2997,MS,17,59.61453437805176,40.38546562194824
2998,LA,67,59.22834396362305,40.77165508270264
2999,VA,111,58.06415367126465,41.9358434677124
3000,IN,121,55.02351951599121,44.97648048400879
3001,NC,73,50.250359535217285,49.74964427947998
3002,NM,59,60.336700439453125,39.663299560546875
3003,MO,133,65.7199535369873,34.280046463012695
3004,TX,177,67.30812072753906,32.69187927246094
3005,KS,189,48.44167518615723,51.55832767486572
3006,TX,145,57.47663688659668,42.52336502075195
3007,SC,25,61.37425231933594,38.62574863433838
3008,NV,23,49.59674072265625,50.403260231018066
3009,MS,69,55.629343032836914,44.37065601348877
3010,IN,175,57.38522529602051,42.61477565765381
3011,OH,67,61.459001541137695,38.54100036621094
3012,TX,507,59.28742599487305,40.712575912475586
3013,IL,51,53.48500728607178,46.51499080657959
3014,WV,45,63.22214317321777,36.77785873413086
3015,NV,15,49.04737567901611,50.95262622833252
3016,KY,53,64.59980773925781,35.40019416809082
3017,MI,129,50.20338249206543,49.79661750793457
3018,LA,13,60.32591247558594,39.67408752441406
3019,LA,9,58.58830451965332,41.411696434020996
3020,TX,169,66.37989807128906,33.62010478973389
3021,OK,55,50.23030471801758,49.76969528198242
3022,AL,57,58.44279384613037,41.557207107543945
3023,WV,27,61.02275276184082,38.97724533081055
3024,LA,3,61.57500457763672,38.424994468688965
3025,GA,243,58.93090057373047,41.06910037994385
3026,FL,41,57.41683864593506,42.583160400390625
3027,MO,207,62.61809539794922,37.381903648376465
3028,GA,3,66.48351669311523,33.516483306884766
3029,WV,13,62.90828514099121,37.09171485900879
3030,AR,83,57.048818588256836,42.95118427276611
3031,AR,3,63.395812034606934,36.6041898727417
3032,TX,123,57.15983009338379,42.84016990661621
3033,MO,45,60.52083206176758,39.479166984558105
3034,MS,161,59.86214637756348,40.13785266876221
3035,GA,69,62.7694034576416,37.23059558868408
3036,FL,27,69.30451011657715,30.69548797607422
3037,TX,505,65.91135597229004,34.08864498138428
3038,TX,335,60.3557071685791,39.64429187774658
3039,MI,35,52.69910144805908,47.30089473724365
3040,OH,105,60.3359489440918,39.66405200958252
3041,AR,127,60.83437919616699,39.16562080383301
3042,AR,87,64.44677448272705,35.55322551727295
3043,GA,249,48.788228034973145,51.21177291870117
3044,FL,133,60.53280830383301,39.46719169616699
3045,OH,111,60.38522815704346,39.61477279663086
3046,KY,213,58.8693962097168,41.13060474395752
3047,GA,315,59.75398063659668,40.246018409729004
3048,MI,135,54.11269569396973,45.88730716705322
3049,MO,143,65.1624698638916,34.837531089782715
3050,TX,117,65.05111503601074,34.94888687133789
3051,MO,155,64.81118965148926,35.18881130218506
3052,MS,5,59.35469627380371,40.64530277252197
3053,MS,103,61.1062068939209,38.893792152404785
3054,IN,111,59.21541118621826,40.784589767456055
3055,TN,91,60.41728210449219,39.58271598815918
3056,MO,93,59.10942077636719,40.890578269958496
3057,MO,55,59.08602714538574,40.91397190093994
3058,KY,71,62.481706619262695,37.51829433441162
3059,KY,165,67.73710250854492,32.26289939880371
3060,AR,99,59.632545471191406,40.36745357513428
3061,TX,253,59.17638397216797,40.82361602783203
3062,GA,37,61.430097579956055,38.56990337371826
3063,WV,109,68.50803184509277,31.491966247558594
3064,WV,85,63.808990478515625,36.19100761413574
3065,AZ,12,52.60843467712402,47.39156627655029
3066,MS,141,57.66983222961426,42.33016777038574
3067,MS,163,61.36398696899414,38.63601207733154
3068,LA,117,62.1018009185791,37.898200035095215
3069,VA,27,64.3863525390625,35.613643646240234
3070,AL,27,58.76640701293945,41.23359298706055
3071,GA,105,62.32506561279297,37.67493438720703
3072,TX,501,60.91840744018555,39.08159255981445
3073,IL,153,50.234375953674316,49.765625
3074,MO,153,58.56955909729004,41.43044090270996
3075,AR,67,60.059194564819336,39.94080448150635
3076,MS,51,59.073041915893555,40.92695903778076
3077,NV,11,48.97288513183594,51.02711772918701
3078,VA,595,55.6295223236084,44.3704776763916
3079,AL,131,61.13314628601074,38.866854667663574
3080,TX,383,60.44104194641113,39.558956146240234
3081,GA,205,59.06695365905762,40.93304634094238
3082,WV,5,63.17841911315918,36.82158184051514
3083,TN,87,65.84034538269043,34.15965557098389
3084,IL,145,53.63600540161133,46.36399269104004
3085,AL,5,61.01028060913086,38.98971748352051
3086,TN,169,58.87562561035156,41.124375343322754
3087,KY,87,64.55251884460449,35.44748115539551
3088,IN,149,58.6831636428833,41.31683540344238
3089,TX,445,60.54682540893555,39.45317459106445
3090,AL,37,58.88177680969238,41.1182222366333
3091,TX,371,63.36906051635742,36.63093948364258
3092,NM,31,58.077754974365234,41.922245025634766
3093,IL,59,52.19068622589111,47.809311866760254
3094,LA,123,67.44247245788574,32.55752754211426
3095,IN,87,68.99995803833008,31.000043869018555
3096,TX,475,56.95481300354004,43.04518985748291
3097,KY,65,69.5927505493164,30.40724754333496
3098,AR,111,64.1012954711914,35.89870262145996
3099,IL,3,52.961753845214844,47.03824520111084
3100,FL,43,63.846662521362305,36.153337478637695
3101,GA,239,62.30248260498047,37.69751739501953
3102,MO,119,63.43830680847168,36.56169509887695
3103,MO,221,59.735952377319336,40.264044761657715
3104,TN,75,62.965102195739746,37.034897804260254
3105,KY,99,64.97482109069824,35.02518177032471
3106,TN,7,65.994384765625,34.005616188049316
3107,GA,107,63.7089729309082,36.2910270690918
3108,OK,107,57.83555030822754,42.164448738098145
3109,TN,129,64.44387435913086,35.55612373352051
3110,VA,51,58.256582260131836,41.74341869354248
3111,MS,135,56.48893928527832,43.511061668395996
3112,MO,59,62.54171943664551,37.45827865600586
3113,GA,317,64.17188453674316,35.828115463256836
3114,GA,43,62.343095779418945,37.656904220581055
3115,AL,7,64.18965530395508,35.81034564971924
3116,AK,50,65.206787109375,34.793211936950684
3117,TX,1,56.532318115234375,43.46768283843994
3118,TN,29,66.32285118103027,33.67714595794678
3119,SC,49,60.46323204040527,39.536770820617676
3120,AL,75,58.08358955383301,41.91641139984131
3121,AR,47,56.25718402862549,43.742815017700195
3122,MS,13,57.28658676147461,42.71341419219971
3123,VA,81,62.28149604797363,37.718502044677734
3124,MS,123,56.94828796386719,43.05171203613281
3125,KY,45,65.87886428833008,34.12113666534424
3126,IL,69,49.36960983276367,50.630391120910645
3127,KS,175,60.7332706451416,39.266730308532715
3128,GA,319,63.98455047607422,36.015448570251465
3129,MS,119,59.10812187194824,40.89188003540039
3130,PR,93,75.28894996643066,24.71104907989502
3131,ID,63,52.336448669433594,47.66355323791504
3132,KY,225,54.88101673126221,45.11898326873779
3133,TX,297,58.040985107421875,41.95901298522949
3134,GA,35,61.18953895568848,38.81046104431152
3135,TX,391,58.37636947631836,41.62363147735596
3136,NC,7,58.51902198791504,41.48097801208496
3137,SD,102,51.39604377746582,48.60395622253418
3138,TN,173,64.81308937072754,35.18691349029541
3139,OH,121,64.40262031555176,35.59738254547119
3140,MS,41,57.61812400817871,42.38187503814697
3141,AR,39,58.35993480682373,41.64006328582764
3142,GA,161,58.68306922912598,41.31693077087402
3143,GA,17,62.56279373168945,37.43720817565918
3144,GA,307,52.674232482910156,47.32577133178711
3145,MO,229,60.35816192626953,39.6418399810791
3146,AR,129,60.64109230041504,39.35890579223633
3147,TX,427,68.8992919921875,31.100707054138184
3148,AR,123,55.028696060180664,44.97130584716797
3149,KY,85,62.0780086517334,37.9219913482666
3150,GA,65,63.976816177368164,36.02318286895752
3151,GA,287,55.30886459350586,44.69113540649414
3152,KY,133,58.226402282714844,41.77359962463379
3153,MO,181,58.58882713317871,41.41117191314697
3154,TX,25,54.400251388549805,45.59974956512451
3155,OK,1,64.61269950866699,35.38729953765869
3156,GA,199,58.79109573364258,41.20890235900879
3157,FL,123,65.5185375213623,34.481462478637695
3158,PA,23,58.26186275482178,41.73813533782959
3159,MO,17,62.77816200256348,37.221839904785156
3160,KY,159,59.16606903076172,40.833932876586914
3161,AR,13,61.383514404296875,38.61648464202881
3162,TN,67,60.83280372619629,39.16719627380371
3163,GA,163,61.8607292175293,38.13927173614502
3164,WV,73,62.69841194152832,37.30158805847168
3165,GA,79,58.18202781677246,41.817973136901855
3166,GA,213,61.948965072631836,38.05103588104248
3167,WV,105,56.95211982727051,43.047882080078125
3168,TN,181,64.18897247314453,35.811025619506836
3169,ID,79,50.769731521606445,49.23027038574219
3170,NC,177,60.819671630859375,39.180328369140625
3171,TX,389,66.82464599609375,33.175354957580566
3172,FL,125,60.93708419799805,39.06291389465332
3173,GA,301,66.24775505065918,33.75224494934082
3174,TN,69,64.91488075256348,35.08511734008789
3175,KY,153,65.9291000366211,34.07089805603027
3176,NC,95,58.548011779785156,41.45199108123779
3177,IN,25,64.46236610412598,35.53763389587402
3178,WV,101,69.69646263122559,30.303536415100098
3179,AR,135,56.70546913146973,43.29452991485596
3180,OH,115,59.24052906036377,40.7594690322876
3181,TX,165,70.56021499633789,29.439786911010742
3182,KY,233,62.12375545501709,37.87624549865723
3183,KY,61,61.13872528076172,38.861273765563965
3184,SC,5,62.87940216064453,37.12059688568115
3185,KY,95,59.92975044250488,40.070252418518066
3186,NC,79,55.56885528564453,44.43114757537842
3187,OH,75,76.15743637084961,23.842565536499023
3188,GA,321,58.26007556915283,41.739925384521484
3189,GA,125,61.58745574951172,38.41254234313965
3190,NV,27,58.54559516906738,41.45440483093262
3191,GA,289,62.29220008850098,37.70780086517334
3192,WV,15,74.9280014038086,25.071996688842773
3193,FL,7,62.56106376647949,37.43893337249756
3194,AL,11,66.46521186828613,33.53478717803955
3195,TN,121,60.73187065124512,39.268128395080566
3196,VA,167,57.02387619018555,42.97612476348877
3197,GA,273,57.13805961608887,42.86194038391113
3198,MS,111,59.16513252258301,40.83486843109131
3199,KY,109,72.60564994812012,27.394350051879883
3200,AL,63,58.9632453918457,41.0367546081543
3201,TN,95,69.73357200622559,30.266429901123047
3202,TN,101,61.074140548706055,38.92586040496826
3203,MS,9,58.530805587768555,41.46919536590576
3204,GA,193,60.12766075134277,39.87234020233154
3205,LA,43,59.21857452392578,40.7814245223999
3206,WV,59,68.2864761352539,31.71352481842041
3207,FL,59,63.734161376953125,36.265835762023926
3208,MO,223,62.12814521789551,37.87185287475586
3209,TX,229,74.80744552612305,25.192554473876953
3210,TX,291,60.81231880187988,39.1876802444458
3211,LA,101,69.02540588378906,30.974594116210938
3212,GA,55,66.05183410644531,33.948166847229004
3213,TX,105,68.83852767944336,31.16147232055664
3214,VA,105,56.00468826293945,43.99531078338623
3215,TN,97,66.35869026184082,33.64130973815918
3216,KY,77,65.72396278381348,34.27603626251221
3217,PA,53,70.61165809631348,29.38833999633789
3218,FL,29,68.39926719665527,31.60073184967041
3219,TX,495,61.53169059753418,38.46830940246582
3220,GA,1,60.26908874511719,39.730913162231445
3221,KY,13,68.1093521118164,31.89064884185791
3222,KY,51,71.09613800048828,28.903862953186035
3223,TN,81,65.8787612915039,34.121238708496094
3224,IN,155,67.80054664611816,32.199453353881836
3225,KY,131,62.418975830078125,37.58102321624756
3226,GA,141,67.21718978881836,32.78281211853027
3227,KY,63,69.15241813659668,30.847579956054688
3228,LA,35,70.35315895080566,29.646839141845703
3229,GA,5,62.338016510009766,37.66198253631592
3230,FL,67,68.7757453918457,31.224254608154297
3231,MO,197,58.00922775268555,41.99077224731445
3232,TX,489,67.10020637512207,32.89979362487793
3233,KY,127,68.24561500549316,31.75438690185547
3234,TN,151,66.66887474060059,33.331125259399414
3235,GA,149,60.00495147705078,39.99505043029785
3236,TX,131,59.94955253601074,40.050448417663574
3237,FL,49,72.25769424438477,27.742305755615234
3238,OR,49,56.57657814025879,43.42342472076416
3239,FL,13,64.39566612243652,35.60433292388916
3240,TN,111,67.1209945678711,32.87900352478027
3241,KY,181,64.98576736450195,35.01423263549805
3242,TX,351,61.723121643066406,38.27688026428223
3243,CO,25,62.128172874450684,37.871826171875
3244,AR,77,67.16121101379395,32.838788986206055
3245,KY,135,65.34821891784668,34.651780128479004
3246,TN,135,67.78958892822266,32.21041297912598
3247,TN,175,67.14019775390625,32.85980415344238
3248,NM,19,64.97521209716797,35.02478790283203
3249,AR,79,68.35772895812988,31.6422700881958
3250,KY,147,63.20530891418457,36.79469299316406
3251,MO,85,60.188218116760254,39.811784744262695
3252,TX,79,64.41489219665527,35.585105895996094
3253,FL,51,64.49699783325195,35.50300216674805
3254,TX,163,68.78145980834961,31.218538284301758
3255,FL,47,71.17108726501465,28.828913688659668
3256,SD,17,59.92217826843262,40.077820777893066
3257,GA,101,70.18263244628906,29.817368030548096
3258,WV,43,65.50708770751953,34.49291181564331
3259,SC,69,66.91936683654785,33.08063459396362
3260,KY,129,68.72564125061035,31.274356365203857
3261,KY,41,60.586503982543945,39.413498878479004
3262,GA,167,74.14917945861816,25.850823402404785
3263,GA,271,77.9302806854248,22.06972074508667
3264,GA,25,65.10605430603027,34.893946170806885
3265,WV,47,75.41218185424805,24.587819576263428
3266,TX,283,79.72735977172852,20.27263879776001
3267,KY,237,63.95642852783203,36.04357099533081
3268,GA,265,72.43027877807617,27.569722175598145
3269,GA,165,68.90951156616211,31.090487003326416
3270,MS,55,69.53046798706055,30.469530820846558
3271,AK,158,75.63025093078613,24.369748830795288
3272,TX,261,92.59259223937988,7.407407164573669
3273,TX,301,18.18181800842285,81.81818389892578
3274,AK,10,0.0,0.0
3275,AK,160,0.0,0.0
3276,AK,201,0.0,0.0
3277,AK,231,0.0,0.0
3278,AK,232,0.0,0.0
3279,AK,250,0.0,0.0
3280,AK,261,0.0,0.0
3281,AK,280,0.0,0.0
3282,MT,113,0.0,0.0
3283,VA,515,0.0,0.0
3284,VA,560,0.0,0.0
