,CountyNo,STATE,HHI,FractionOfForeigners,MedianIncome,PovertyRate,Movers,Gini,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,BelowUni,AboveUni,Rural_Urbanization,PopulationDevelopment
127,35,AR,0.3536030264753064,0.018394969625919216,25325.0,0.20897367579665352,4.1,0.4694,16.271011352539062,34.336238861083984,31.942869186401367,17.44988250732422,50.60725021362305,49.392751693725586,1.0,-2947
128,37,AR,0.63620283493185,0.0218586060454659,26143.0,0.17386959780164876,6.5,0.4623,18.586158752441406,40.283119201660156,26.441802978515625,14.688920021057129,58.86927795410156,41.130722999572754,4.0,-1451
129,39,AR,0.3270323240529049,0.0017111079423926994,23445.0,0.1177812633680308,8.9,0.4333,12.849162101745605,45.510772705078125,30.646448135375977,10.99361515045166,58.35993480682373,41.64006328582764,6.0,-1107
130,41,AR,0.40069121405803554,0.039769082745349585,21278.0,0.25483368459635297,4.6,0.4511,19.9041690826416,45.09194564819336,20.99197006225586,14.011914253234863,64.99611473083496,35.00388431549072,6.0,-1647
131,43,AR,0.5347268949049007,0.007255274026118986,25168.0,0.18791159727648174,6.1,0.5068,13.312134742736816,36.94568634033203,27.105533599853516,22.63664436340332,50.25782108306885,49.742177963256836,6.0,-290
132,45,AR,0.6474825980784025,0.03704107383900799,28061.0,0.1552656510693954,5.2,0.4637,7.937944412231445,30.652875900268555,29.318681716918945,32.09049606323242,38.5908203125,61.40917778015137,2.0,12770
133,47,AR,0.512361399368978,0.00828505214368482,22065.0,0.2201042873696408,6.3,0.4653,13.91854190826416,42.33864212036133,32.460174560546875,11.28264045715332,56.25718402862549,43.742815017700195,6.0,-410
134,49,AR,0.4938712853306368,0.013142571951422393,19813.0,0.2090334386957245,8.6,0.4379,15.571396827697754,36.77879333496094,34.49543380737305,13.154376983642578,52.35019016265869,47.649810791015625,9.0,232
135,51,AR,0.4256526003653877,0.04537462303257638,25191.0,0.17219552221310513,6.3,0.4564,10.64267635345459,31.185516357421875,35.379180908203125,22.792625427246094,41.828192710876465,58.17180633544922,2.0,3362
136,53,AR,0.7257273070947352,0.01629121959440481,30432.0,0.12549856749620808,4.7,0.4563,9.808369636535645,39.452484130859375,30.402814865112305,20.336332321166992,49.26085376739502,50.7391471862793,2.0,412
137,55,AR,0.5859746593147654,0.006919948774405177,25432.0,0.16309061088768564,7.299999999999999,0.4241,10.997231483459473,44.4338264465332,27.293699264526367,17.275243759155273,55.431057929992676,44.56894302368164,5.0,3235
138,57,AR,0.27422345862454056,0.06536926147704591,23447.0,0.2251996007984032,5.4,0.4408,15.99804973602295,38.5290412902832,29.433069229125977,16.039838790893555,54.52709102630615,45.47290802001953,6.0,-1077
139,59,AR,0.6845497268306566,0.010266067306524115,24404.0,0.14554732110314664,6.6,0.4301,12.537808418273926,38.44623947143555,33.68137741088867,15.334576606750488,50.98404788970947,49.01595401763916,5.0,848
140,61,AR,0.2984941555377025,0.0817911434236616,23012.0,0.20266027759418373,4.3999999999999995,0.4669,13.984259605407715,40.01368713378906,32.21170425415039,13.790349960327148,53.99794673919678,46.00205421447754,6.0,-587
141,63,AR,0.737340480645637,0.03126909191891141,24530.0,0.1502638156067759,5.4,0.4541,14.446075439453125,36.96799087524414,30.082107543945312,18.503828048706055,51.414066314697266,48.58593559265137,8.0,1178
142,65,AR,0.8117798420220842,0.007192627556754327,20569.0,0.13778377163407507,7.0,0.4536,18.010440826416016,35.730857849121094,31.718870162963867,14.539830207824707,53.74129867553711,46.258700370788574,10.0,-67
143,67,AR,0.7060100981724526,0.005747126436781609,19998.0,0.19414511494252873,15.0,0.4585,16.76395606994629,43.29523849487305,28.24138832092285,11.699416160583496,60.059194564819336,39.94080448150635,6.0,-1278
144,69,AR,0.590201755151139,0.017218762721831038,24259.0,0.18996426579014822,7.3,0.4762,12.59503173828125,40.16114807128906,29.25122833251953,17.992591857910156,52.75617980957031,47.24382019042969,2.0,-10611
145,71,AR,0.5249175417912474,0.09913793103448276,21368.0,0.19635085369936392,5.7,0.458,20.16965675354004,41.44552230834961,21.883419036865234,16.50140380859375,61.61517906188965,38.384822845458984,9.0,1038
146,73,AR,0.4515421746821809,0.024225697638761118,21970.0,0.24547684759276295,4.2,0.4968,21.02120590209961,42.49536895751953,22.441837310791016,14.041589736938477,63.51657485961914,36.48342704772949,7.0,-1021
147,75,AR,0.8832699090651996,0.009127914148266929,21097.0,0.13753546317996793,8.299999999999999,0.4376,16.347517013549805,37.38475036621094,31.85283660888672,14.41489315032959,53.73226737976074,46.26772975921631,6.0,-1009
148,77,AR,0.445811494550429,0.011994516792323509,18564.0,0.22229837788439571,10.0,0.5887,21.795656204223633,45.36555480957031,24.1511173248291,8.687671661376953,67.16121101379395,32.838788986206055,9.0,-1567
149,79,AR,0.455763491277129,0.019979865252071558,22201.0,0.12274452102532332,7.4,0.4611,20.693803787231445,47.66392517089844,23.130138397216797,8.512131690979004,68.35772895812988,31.6422700881958,2.0,-1110
150,81,AR,0.4952182316247754,0.0038591017324903524,26289.0,0.14089826750964776,7.0,0.4403,10.232982635498047,43.444496154785156,32.03517532348633,14.287345886230469,53.6774787902832,46.3225212097168,2.0,-912
151,83,AR,0.7398118204928835,0.014952380952380953,22401.0,0.1616190476190476,7.6,0.4278,13.341588973999023,43.70722961425781,30.724109649658203,12.22707462310791,57.048818588256836,42.95118427276611,6.0,-887
152,85,AR,0.7090241038222224,0.023138433618782962,31434.0,0.11991720070322691,6.3999999999999995,0.4197,10.11387825012207,37.49385452270508,31.834753036499023,20.557512283325195,47.60773277282715,52.39226531982422,2.0,4953
153,87,AR,0.4617434609032028,0.02941928882067025,22083.0,0.17651573292402148,5.3,0.4498,15.46932315826416,48.97745132446289,23.448698043823242,12.104527473449707,64.44677448272705,35.55322551727295,2.0,859
154,89,AR,0.768960645742692,0.01889012758577976,20213.0,0.1824600520252694,7.800000000000001,0.447,13.946516990661621,34.582313537597656,35.355369567871094,16.115800857543945,48.52883052825928,51.47117042541504,10.0,41
155,91,AR,0.4275449328395398,0.019719710240992377,24142.0,0.17300317219828606,6.3999999999999995,0.4662,14.331543922424316,34.616554260253906,33.07331085205078,17.97859001159668,48.94809818267822,51.05190086364746,2.0,-205
156,93,AR,0.41828032177361546,0.01714314149934065,24789.0,0.20954940160732502,5.4,0.4719,17.94719696044922,38.76816940307617,27.69578742980957,15.588846206665039,56.71536636352539,43.28463363647461,3.0,-5829
157,95,AR,0.43288024437727823,0.0030760216786289733,24032.0,0.22513549143108247,12.7,0.4653,21.142162322998047,42.83110427856445,23.430538177490234,12.596192359924316,63.9732666015625,36.02673053741455,9.0,-1448
158,97,AR,0.6966657580501757,0.026864289022695692,22221.0,0.18828161185734135,6.3,0.424,16.936321258544922,33.78358459472656,34.228885650634766,15.051209449768066,50.719905853271484,49.28009510040283,7.0,-501
159,99,AR,0.5149537762715841,0.00012189176011701609,22471.0,0.2053876157971721,12.8,0.3978,10.481189727783203,49.1513557434082,28.486438751220703,11.881014823913574,59.632545471191406,40.36745357513428,9.0,-745
160,101,AR,0.5401981889834012,0.0020849622100599426,20681.0,0.09968725566849101,3.8,0.4132,14.034151077270508,37.5311279296875,32.5684814453125,15.866239547729492,51.56527900695801,48.43472099304199,8.0,-577
161,103,AR,0.48377781356279015,0.009790390753040628,21690.0,0.21180885016820494,3.0,0.4474,13.800450325012207,40.55518341064453,32.1909065246582,13.453460693359375,54.35563373565674,45.64436721801758,8.0,-2738
162,105,AR,0.8280307888505567,0.006119226213975523,22142.0,0.1630477694433478,5.699999999999999,0.4227,10.691482543945312,41.71987533569336,29.764978408813477,17.823665618896484,52.41135787963867,47.58864402770996,2.0,10
163,107,AR,0.5113489872464541,0.005229713771579598,22430.0,0.309002980374515,3.3,0.4895,18.425460815429688,31.206029891967773,34.87437057495117,15.49413776397705,49.63149070739746,50.36850833892822,3.0,-3975
164,109,AR,0.6903889264983373,0.03825136612021858,22135.0,0.17027712724434035,5.3,0.4751,14.95339584350586,37.00399398803711,29.733688354492188,18.308921813964844,51.95738983154297,48.04261016845703,10.0,-573
165,111,AR,0.8269366687264449,0.012749278545893096,22237.0,0.19937976482749709,6.8,0.4357,19.28350830078125,44.817787170410156,24.373069763183594,11.525632858276367,64.1012954711914,35.89870262145996,2.0,-1055
166,113,AR,0.49609534291737983,0.04249737670514166,22047.0,0.22481636935991606,3.0999999999999996,0.4907,14.802396774291992,36.15351867675781,33.742332458496094,15.30175495147705,50.955915451049805,49.044087409973145,11.0,-698
167,115,AR,0.664248006538736,0.05811190683354528,22100.0,0.15859045579278497,6.4,0.4925,15.146635055541992,33.84326171875,26.42121696472168,24.588884353637695,48.98989677429199,51.010101318359375,8.0,2318
168,117,AR,0.738418652548668,0.003113712791132146,27083.0,0.10100884294432681,5.0,0.4374,14.104515075683594,38.998817443847656,31.64214515686035,15.254524230957031,53.10333251953125,46.89666938781738,7.0,-653
169,119,AR,0.6188434192319162,0.05665497457650162,31436.0,0.16252277238491447,6.0,0.5068,8.684475898742676,26.00336265563965,30.13711929321289,35.17504119873047,34.687838554382324,65.31216049194336,2.0,9163
170,121,AR,0.6549980120616091,0.03783752123235518,22237.0,0.18584900134715632,5.9,0.4414,15.449642181396484,35.955238342285156,34.80396270751953,13.791160583496094,51.40488052368164,48.595123291015625,9.0,-11
171,123,AR,0.30257114898025267,0.036193691838919545,20724.0,0.2515029234950177,7.0,0.5111,18.6270694732666,36.40162658691406,34.105979919433594,10.865325927734375,55.028696060180664,44.97130584716797,3.0,-3264
172,125,AR,0.5927881460820345,0.031836481348977146,32961.0,0.08457831533030458,5.5,0.4053,8.718827247619629,30.960880279541016,32.6884651184082,27.6318302154541,39.679707527160645,60.320295333862305,2.0,15319
173,127,AR,0.6832990821840174,0.031500102606197414,22762.0,0.17607223476297967,5.0,0.423,20.371145248413086,40.463233947753906,27.054555892944336,12.111064910888672,60.83437919616699,39.16562080383301,6.0,-952
174,129,AR,0.5690932829738808,0.007331762241424456,18598.0,0.2444357161560618,3.7,0.4441,19.18024253845215,41.46084976196289,28.411279678344727,10.947626113891602,60.64109230041504,39.35890579223633,10.0,-314
175,131,AR,0.37131278973664716,0.0959824143743375,26269.0,0.18009626913653187,6.4,0.4963,15.821325302124023,29.50871467590332,31.413219451904297,23.256738662719727,45.330039978027344,54.66995811462402,2.0,2083
176,133,AR,0.4622486125872829,0.18752660706683696,23875.0,0.2310202923229743,4.0,0.4754,24.251272201538086,36.45695877075195,25.88058090209961,13.411188125610352,60.70823097229004,39.29176902770996,6.0,-51
177,135,AR,0.8957849329433192,0.0068380099033246875,19569.0,0.17389766564489506,6.5,0.472,16.51251792907715,40.19295120239258,32.841651916503906,10.45287799835205,56.70546913146973,43.29452991485596,9.0,178
178,137,AR,0.8695371940724042,0.007109387623202456,17672.0,0.20084020035546937,6.2,0.4659,20.57400894165039,34.03203201293945,32.77437210083008,12.619585037231445,54.606040954589844,45.39395713806152,9.0,112
179,139,AR,0.4419516455556216,0.025107489781835555,25496.0,0.1965337862943893,3.5000000000000004,0.4883,13.60964584350586,34.675960540771484,30.5086669921875,21.205726623535156,48.285606384277344,51.714393615722656,8.0,-2957
180,141,AR,0.49060293218555534,0.015506270463952554,20937.0,0.1639587323160561,6.3999999999999995,0.4248,15.209933280944824,41.29227066040039,27.66704750061035,15.8307466506958,56.502203941345215,43.49779415130615,6.0,-750
181,143,AR,0.9745374919523223,0.12205459286270963,29201.0,0.17135077405636323,8.2,0.4865,14.47502613067627,26.549457550048828,25.73769760131836,33.23781967163086,41.0244836807251,58.97551727294922,2.0,36122
182,145,AR,0.7452111455584457,0.029523721102961656,23405.0,0.13935567728158946,7.2,0.4604,14.216251373291016,40.42062759399414,24.61481285095215,20.748306274414062,54.636878967285156,45.36311912536621,5.0,1677
183,147,AR,0.5821500637819955,0.0009354536950420954,24537.0,0.21172435297786094,4.0,0.4993,17.425397872924805,43.34567642211914,24.13417625427246,15.09475040435791,60.771074295043945,39.22892665863037,10.0,-940
184,149,AR,0.4587328175526829,0.10706626915633663,24810.0,0.15900413201527278,6.3,0.4262,21.675586700439453,39.54988479614258,25.435707092285156,13.338822364807129,61.22547149658203,38.774529457092285,5.0,-844
185,1,CA,0.996608696965859,0.49391852079832294,45882.0,0.13681308155818783,6.3,0.4621,11.184061050415039,16.99346351623535,23.155614852905273,48.6668586730957,28.17752456665039,71.82247352600098,1.0,161058
186,3,CA,0.6723247250103661,0.06848030018761726,32660.0,0.12382739212007504,10.0,0.447,4.685714244842529,28.685714721679688,28.22857093811035,38.400001525878906,33.37142896652222,66.62857246398926,4.0,-46
187,5,CA,0.3955919265257156,0.06269669686106018,32480.0,0.07859664486467256,7.4,0.4564,8.80280590057373,29.963956832885742,43.1373176574707,18.095918655395508,38.76676273345947,61.23323631286621,4.0,1661
188,7,CA,0.8430761447389596,0.08219325543616543,25467.0,0.19245787094122482,6.6000000000000005,0.4948,10.293222427368164,22.577068328857422,38.81137466430664,28.318336486816406,32.870290756225586,67.12971115112305,2.0,-814
189,9,CA,0.433596765963671,0.045435798735221335,29944.0,0.11795435798735221,6.0,0.4236,10.294907569885254,29.038368225097656,40.84315872192383,19.823564529418945,39.33327579498291,60.66672325134277,6.0,327
190,11,CA,0.3324664350973129,0.3893672537508154,28629.0,0.1634050880626223,4.8,0.4606,27.17003059387207,28.489177703857422,29.465782165527344,14.875009536743164,55.65920829772949,44.34079170227051,4.0,128
191,13,CA,0.9509112532713011,0.334383665534155,43768.0,0.1073311152696544,5.7,0.4658,10.100810050964355,17.23645782470703,29.337621688842773,43.325111389160156,27.337267875671387,72.66273307800293,1.0,104501
192,15,CA,0.7614605868789559,0.08720953405875084,24773.0,0.1662880146677827,8.4,0.4543,20.277244567871094,31.69584083557129,32.6368522644043,15.390063285827637,51.97308540344238,48.026915550231934,8.0,-798
193,17,CA,0.7621443519161625,0.1027108134775831,37774.0,0.09260437770395324,8.4,0.4668,5.967230319976807,21.071514129638672,37.71936798095703,35.24188995361328,27.03874444961548,72.96125793457031,1.0,11785
194,19,CA,0.9761716689262074,0.2599172381787243,26633.0,0.2555110091270046,3.3000000000000003,0.4776,22.72186279296875,22.61137580871582,32.63286590576172,22.033893585205078,45.33323860168457,54.6667594909668,2.0,68651
195,21,CA,0.45388538682151053,0.2205648016997167,25849.0,0.1831179178470255,5.300000000000001,0.4288,25.507888793945312,27.511762619018555,32.53252029418945,14.447827339172363,53.01965141296387,46.980347633361816,6.0,271
196,23,CA,0.9575639390963163,0.05794004901652737,25316.0,0.20240526613460694,6.8,0.4862,9.391108512878418,22.98969078063965,36.72358322143555,30.895618438720703,32.380799293518066,67.61920166015625,8.0,935
197,25,CA,0.7675210872679562,0.43918635085791835,18955.0,0.30340582285843537,3.4,0.4674,29.81352424621582,25.517335891723633,29.286684036254883,15.38245677947998,55.33086013793945,44.66914081573486,2.0,6687
198,27,CA,0.8352144253863906,0.07942739792220344,32401.0,0.10485624546992027,6.9,0.4277,9.478168487548828,30.876312255859375,33.280086517333984,26.365434646606445,40.3544807434082,59.64552116394043,11.0,-507
199,29,CA,0.9704308220914557,0.25051715711346767,25526.0,0.24469913958695627,4.700000000000001,0.4673,24.662168502807617,27.529571533203125,30.685482025146484,17.122777938842773,52.19174003601074,47.80825996398926,2.0,60571
200,31,CA,0.829921417068291,0.2448609179994838,28075.0,0.17871266932536278,8.100000000000001,0.4137,26.02997398376465,26.255531311035156,32.6759033203125,15.038590431213379,52.285505294799805,47.71449375152588,2.0,-42
201,33,CA,0.6256116551603882,0.08989378987155587,25726.0,0.18623544100292463,8.8,0.4946,13.775224685668945,30.127790451049805,39.380836486816406,16.716148376464844,43.90301513671875,56.09698486328125,5.0,-279
202,35,CA,0.9207977361529327,0.05687401986408782,31642.0,0.09559156647499564,20.1,0.4022,19.480403900146484,31.923852920532227,35.941768646240234,12.653975486755371,51.40425682067871,48.595744132995605,8.0,-4322
203,37,CA,0.9964194743397208,0.5168582333360511,31048.0,0.21111266843957824,2.7,0.4987,20.20368766784668,20.363677978515625,25.887662887573242,33.54497146606445,40.567365646362305,59.432634353637695,1.0,220502
204,39,CA,0.8398880752100759,0.26015011801987964,24564.0,0.22622246543120136,6.1000000000000005,0.4272,28.042085647583008,23.332517623901367,33.40782928466797,15.217568397521973,51.374603271484375,48.62539768218994,2.0,6462
205,41,CA,0.5441740576454175,0.22568106359769255,55546.0,0.08204202373183314,7.5,0.509,6.371028423309326,10.253907203674316,23.216432571411133,60.158634185791016,16.624935626983643,83.37506675720215,1.0,6417
206,43,CA,0.5404485024212144,0.05968586387434555,28157.0,0.16279642747151216,7.8999999999999995,0.4329,9.060822486877441,22.600574493408203,41.42825698852539,26.91034698486328,31.661396980285645,68.33860397338867,7.0,-1048
207,45,CA,0.9502467685835665,0.1415160635914027,27297.0,0.18076346809159496,4.8,0.4714,13.332365989685059,26.29067039489746,36.39031219482422,23.986650466918945,39.62303638458252,60.376962661743164,5.0,-1092
208,47,CA,0.7690725962694102,0.364769779016122,25856.0,0.24863462450912102,5.6,0.4608,30.25638771057129,25.481691360473633,30.168275833129883,14.093645095825195,55.73807907104492,44.26192092895508,2.0,21887
209,49,CA,0.4614090448408331,0.08310660400692554,26590.0,0.18575315359881275,8.2,0.3965,15.327269554138184,31.78768539428711,34.69509506225586,18.189950942993164,47.11495494842529,52.88504600524902,6.0,-845
210,51,CA,0.38666861487977017,0.1921305985768104,36903.0,0.13637505232314776,4.3,0.4018,11.845261573791504,21.94122314453125,34.14634323120117,32.06717300415039,33.786484718322754,66.21351623535156,11.0,242
211,53,CA,0.9588169309551724,0.4140113501978687,30484.0,0.16197485514954116,6.1000000000000005,0.4552,26.997873306274414,20.056121826171875,26.6962947845459,26.249710083007812,47.05399513244629,52.94600486755371,2.0,19004
